FacilityID,Name,Address,City,State,ZIP,County,Type,Ownership,Emergency,EHR,Geo
450862,ST LUKE'S THE WOODLANDS HOSPITAL,17200 ST LUKE'S WAY,THE WOODLANDS,TX,77384,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"17200 ST LUKE'S WAY THE WOODLANDS, TX 77384 (30.20566, -95.460773)"
390070,LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,PA,19007,BUCKS,Acute Care Hospitals,Proprietary,TRUE,TRUE,"501 BATH ROAD BRISTOL, PA 19007 (40.104065, -74.864626)"
220046,BERKSHIRE MEDICAL CENTER INC - 1,725 NORTH STREET,PITTSFIELD,MA,1201,BERKSHIRE,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"725 NORTH STREET PITTSFIELD, MA 01201 (42.458748, -73.249004)"
490101,INOVA FAIR OAKS HOSPITAL,3600 JOSEPH SIEWICK DRIVE,FAIRFAX,VA,22033,FAIRFAX,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,"3600 JOSEPH SIEWICK DRIVE FAIRFAX, VA 22033 (38.882234, -77.382499)"
450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,BEXAR,Acute Care Hospitals,Proprietary,TRUE,TRUE,"111 DALLAS STREET SAN ANTONIO, TX 78205 (29.432877, -98.492773)"
341318,VIDANT CHOWAN HOSPITAL,211 VIRGINIA RD,EDENTON,NC,27932,CHOWAN,Critical Access Hospitals,Government - Local,TRUE,TRUE,"211 VIRGINIA RD EDENTON, NC 27932 (36.070774, -76.609093)"
381316,PEACE HARBOR MEDICAL CENTER,400 9TH STREET,FLORENCE,OR,97439,LANE,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"400 9TH STREET FLORENCE, OR 97439 (43.974589, -124.117464)"
390217,EXCELA HEALTH FRICK HOSPITAL,508 SOUTH CHURCH STREET,MOUNT PLEASANT,PA,15666,WESTMORELAND,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"508 SOUTH CHURCH STREET MOUNT PLEASANT, PA 15666 (40.146369, -79.548217)"
181330,RUSSELL COUNTY HOSPITAL,153 DOWELL ROAD,RUSSELL SPRINGS,KY,42642,RUSSELL,Critical Access Hospitals,Government - Local,TRUE,TRUE,"153 DOWELL ROAD RUSSELL SPRINGS, KY 42642 (37.057707, -85.066884)"
500139,CAPITAL MEDICAL CENTER,3900 CAPITAL MALL DR SW,OLYMPIA,WA,98502,THURSTON,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3900 CAPITAL MALL DR SW OLYMPIA, WA 98502 (47.041666, -122.951446)"
131315,SYRINGA GENERAL HOSPITAL,607 W MAIN STREET,GRANGEVILLE,ID,83530,IDAHO,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"607 W MAIN STREET GRANGEVILLE, ID 83530 (45.926789, -116.126994)"
451342,MITCHELL COUNTY HOSPITAL DISTRICT,997 WEST I-20,COLORADO CITY,TX,79512,MITCHELL,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"997 WEST I-20 COLORADO CITY, TX 79512 (32.388145, -100.855736)"
230130,"BEAUMONT HOSPITAL, ROYAL OAK",3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,OAKLAND,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3601 W THIRTEEN MILE RD ROYAL OAK, MI 48073 (42.517687, -83.192142)"
101307,DOCTORS MEMORIAL HOSPITAL,2600 HOSPITAL DR,BONIFAY,FL,32425,HOLMES,Critical Access Hospitals,Government - Hospital District or Authority,FALSE,TRUE,"2600 HOSPITAL DR BONIFAY, FL 32425 (30.76059, -85.682474)"
380027,MERCY MEDICAL CENTER,2700 NW STEWART PARKWAY,ROSEBURG,OR,97471,DOUGLAS,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"2700 NW STEWART PARKWAY ROSEBURG, OR 97471 (43.236824, -123.371604)"
451335,MUENSTER MEMORIAL HOSPITAL,605 N MAPLE STREET,MUENSTER,TX,76252,COOKE,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"605 N MAPLE STREET MUENSTER, TX 76252 (33.653865, -97.379835)"
454119,CARROLLTON SPRINGS,2225 PARKER ROAD,CARROLLTON,TX,75010,DENTON,Psychiatric,Proprietary,FALSE,,"2225 PARKER ROAD CARROLLTON, TX 75010 (33.04477, -96.86999)"
210044,GREATER BALTIMORE MEDICAL CENTER,6701 NORTH  CHARLES STREET,BALTIMORE,MD,21204,BALTIMORE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"6701 NORTH CHARLES STREET BALTIMORE, MD 21204 (39.393497, -76.628092)"
100259,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,33573,HILLSBOROUGH,Acute Care Hospitals,Proprietary,TRUE,TRUE,"4016 SUN CITY CENTER BLVD SUN CITY CENTER, FL 33573 (27.71239, -82.365168)"
170105,MCPHERSON HOSPITAL INC,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460,MCPHERSON,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"1000 HOSPITAL DRIVE MCPHERSON, KS 67460 (38.379006, -97.672485)"
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,HUNT,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"4215 JOE RAMSEY BLVD GREENVILLE, TX 75401"
190270,SOUTHERN SURGICAL HOSPITAL,1700 W LINDBERG DRIVE,SLIDELL,LA,70458,ST. TAMMANY,Acute Care Hospitals,Physician,FALSE,TRUE,"1700 W LINDBERG DRIVE SLIDELL, LA 70458 (30.273779, -89.754498)"
220116,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,2111,SUFFOLK,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"800 WASHINGTON STREET BOSTON, MA 02111 (42.349486, -71.063693)"
371314,THE PHYSICIANS' HOSPITAL IN ANADARKO,1002 EAST CENTRAL BOULEVARD,ANADARKO,OK,73005,CADDO,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,,"1002 EAST CENTRAL BOULEVARD ANADARKO, OK 73005 (35.07227, -98.22799)"
394014,WERNERSVILLE STATE HOSPITAL,160 MAIN STREET,WERNERSVILLE,PA,19565,BERKS,Psychiatric,Government - State,FALSE,,"160 MAIN STREET WERNERSVILLE, PA 19565 (40.330046, -76.107138)"
190242,ST ELIZABETH HOSPITAL,1125 WEST HIGHWAY 30,GONZALES,LA,70737,ASCENSION,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1125 WEST HIGHWAY 30 GONZALES, LA 70737 (30.210811, -90.932171)"
54122,DEPT OF STATE HOSPITALS - NAPA,2100 NAPA-VALLEJO HIGHWAY,NAPA,CA,94558,NAPA,Psychiatric,Government - State,FALSE,,"2100 NAPA-VALLEJO HIGHWAY NAPA, CA 94558 (38.278256, -122.273698)"
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,4250 BETHEL ROAD,OLIVE BRANCH,MS,38654,DE SOTO,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"4250 BETHEL ROAD OLIVE BRANCH, MS 38654 (34.922615, -89.794873)"
450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,TX,78114,WILSON,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"499 10TH STREET FLORESVILLE, TX 78114 (29.159429, -98.173205)"
190146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,70006,JEFFERSON,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"4200 HOUMA BLVD METAIRIE, LA 70006 (30.014162, -90.181468)"
501327,WHITMAN HOSPITAL AND MEDICAL CENTER,1200 WEST FAIRVIEW,COLFAX,WA,99111,WHITMAN,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"1200 WEST FAIRVIEW COLFAX, WA 99111 (46.868919, -117.375012)"
190036,OCHSNER MEDICAL CENTER,1516 JEFFERSON HWY,NEW ORLEANS,LA,70121,JEFFERSON,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1516 JEFFERSON HWY NEW ORLEANS, LA 70121 (29.962771, -90.145205)"
450833,ENNIS REGIONAL MEDICAL CENTER,2201 WEST LAMPASAS STREET,ENNIS,TX,75119,ELLIS,Acute Care Hospitals,Proprietary,TRUE,TRUE,"2201 WEST LAMPASAS STREET ENNIS, TX 75119 (32.308542, -96.642024)"
70012,ROCKVILLE GENERAL HOSPITAL,31 UNION ST,ROCKVILLE,CT,6066,TOLLAND,Acute Care Hospitals,Proprietary,TRUE,TRUE,"31 UNION ST ROCKVILLE, CT 06066 (41.866962, -72.450988)"
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,DELAWARE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"561 WEST CENTRAL AVENUE DELAWARE, OH 43015 (40.306009, -83.088726)"
80007,BEEBE MEDICAL CENTER,424 SAVANNAH RD,LEWES,DE,19958,SUSSEX,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"424 SAVANNAH RD LEWES, DE 19958 (38.777413, -75.13586)"
341328,MURPHY MEDICAL CENTER INC,3990 EAST US HIGHWAY 64 ALT,MURPHY,NC,28906,CHEROKEE,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3990 EAST US HIGHWAY 64 ALT MURPHY, NC 28906 (35.07316, -83.965424)"
490020,JOHN RANDOLPH MEDICAL CENTER,411 WEST RANDOLPH ROAD,HOPEWELL,VA,23860,HOPEWELL CITY,Acute Care Hospitals,Proprietary,TRUE,TRUE,"411 WEST RANDOLPH ROAD HOPEWELL, VA 23860 (37.307065, -77.291491)"
330386,CATSKILL REGIONAL MEDICAL CENTER,68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,SULLIVAN,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"68 HARRIS BUSHVILLE ROAD HARRIS, NY 12742 (41.70642, -74.736752)"
100072,ADVENTHEALTH FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32763,VOLUSIA,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1055 SAXON BLVD ORANGE CITY, FL 32763 (28.91129, -81.284122)"
500119,MULTICARE VALLEY HOSPITAL,12606 EAST MISSION AVENUE,SPOKANE,WA,99216,SPOKANE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"12606 EAST MISSION AVENUE SPOKANE, WA 99216 (47.671647, -117.235868)"
390039,UPMC SOMERSET,225 SOUTH CENTER AVENUE,SOMERSET,PA,15501,SOMERSET,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"225 SOUTH CENTER AVENUE SOMERSET, PA 15501 (40.007081, -79.078598)"
210065,HOLY CROSS GERMANTOWN HOSPITAL,19801 OBSERVATION DRIVE,GERMANTOWN,MD,20876,MONTGOMERY,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"19801 OBSERVATION DRIVE GERMANTOWN, MD 20876 (39.179034, -77.242442)"
521339,ASCENSION GOOD SAMARITAN HOSPITAL,601 S CENTER AVE,MERRILL,WI,54452,LINCOLN,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"601 S CENTER AVE MERRILL, WI 54452 (45.175858, -89.683031)"
420103,PELHAM MEDICAL CENTER,250 WESTMORELAND ROAD,GREER,SC,29651,GREENVILLE,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"250 WESTMORELAND ROAD GREER, SC 29651 (34.86351, -82.217661)"
50543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,Acute Care Hospitals,Proprietary,FALSE,TRUE,"301 VICTORIA STREET COSTA MESA, CA 92627 (33.652605, -117.911965)"
294013,"DESERT PARKWAY BEHAVIORAL HEALTHCARE HOSPITAL, LLC",3247 S MARYLAND PARKWAY,LAS VEGAS,NV,89109,CLARK,Psychiatric,Proprietary,FALSE,,"3247 S MARYLAND PARKWAY LAS VEGAS, NV 89109 (36.130446, -115.136945)"
184013,RIVERVALLEY BEHAVIORAL HEALTH HOSPITAL,1000 INDUSTRIAL DRIVE,OWENSBORO,KY,42302,DAVIESS,Psychiatric,Voluntary non-profit - Private,FALSE,,"1000 INDUSTRIAL DRIVE OWENSBORO, KY 42302 (37.785192, -87.156016)"
170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,JOHNSON,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"5721 WEST 119TH STREET OVERLAND PARK, KS 66209 (38.912835, -94.651473)"
241317,NORTH SHORE HEALTH,515 5TH AVE WEST,GRAND MARAIS,MN,55604,COOK,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"515 5TH AVE WEST GRAND MARAIS, MN 55604 (47.756744, -90.340179)"
450844,HOUSTON METHODIST WILLOWBROOK HOSPITAL,18220 TOMBALL PARKWAY,HOUSTON,TX,77070,HARRIS,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"18220 TOMBALL PARKWAY HOUSTON, TX 77070 (29.964059, -95.550789)"
171301,ELLINWOOD DISTRICT HOSPITAL,605 N MAIN STREET,ELLINWOOD,KS,67526,BARTON,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"605 N MAIN STREET ELLINWOOD, KS 67526 (38.360707, -98.581193)"
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"111 SOUTH 11TH STREET PHILADELPHIA, PA 19107 (39.949646, -75.158761)"
330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2215 BURDETT AVENUE TROY, NY 12180 (42.733395, -73.671434)"
443302,ST JUDE CHILDRENS RESEARCH HOSPITAL,262 DANNY THOMAS PLACE,MEMPHIS,TN,38105,SHELBY,Childrens,Voluntary non-profit - Private,FALSE,,"262 DANNY THOMAS PLACE MEMPHIS, TN 38105 (35.15456, -90.04253)"
400001,PRESBYTERIAN COMMUNITY HOSP,1451 ASHFORD AVENUE,SAN JUAN,PR,907,SAN JUAN,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"1451 ASHFORD AVENUE SAN JUAN, PR 00907"
361301,COMMUNITY MEMORIAL HOSPITAL,208 N COLUMBUS ST,HICKSVILLE,OH,43526,DEFIANCE,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,,"208 N COLUMBUS ST HICKSVILLE, OH 43526 (41.300379, -84.75605)"
310022,VIRTUA WEST JERSEY HOSPITALS VOORHEES,100 BOWMAN DRIVE,VOORHEES,NJ,8043,CAMDEN,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"100 BOWMAN DRIVE VOORHEES, NJ 08043 (39.842327, -74.927892)"
360125,ASHTABULA COUNTY MEDICAL CENTER,2420 LAKE AVENUE,ASHTABULA,OH,44004,ASHTABULA,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2420 LAKE AVENUE ASHTABULA, OH 44004 (41.880148, -80.795674)"
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,PICKAWAY,Acute Care Hospitals,Government - Local,TRUE,TRUE,"600 NORTH PICKAWAY STREET CIRCLEVILLE, OH 43113 (39.610281, -82.937747)"
161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,CLINTON,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1118 11TH STREET DEWITT, IA 52742 (41.82594, -90.546257)"
420086,PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION ST,COLUMBIA,SC,29220,RICHLAND,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1330 TAYLOR AT MARION ST COLUMBIA, SC 29220 (34.007227, -81.033748)"
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,TX,75235,DALLAS,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"5200 HARRY HINES BLVD DALLAS, TX 75235 (32.811798, -96.836981)"
490046,SENTARA LEIGH HOSPITAL,830 KEMPSVILLE ROAD,NORFOLK,VA,23502,NORFOLK CITY,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"830 KEMPSVILLE ROAD NORFOLK, VA 23502 (36.850592, -76.191695)"
201307,MILLINOCKET REGIONAL HOSPITAL,200 SOMERSET STREET,MILLINOCKET,ME,4462,PENOBSCOT,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"200 SOMERSET STREET MILLINOCKET, ME 04462 (45.652729, -68.715076)"
210039,CALVERTHEALTH MEDICAL CENTER,100 HOSPITAL ROAD,PRINCE FREDERICK,MD,20678,CALVERT,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"100 HOSPITAL ROAD PRINCE FREDERICK, MD 20678 (38.558601, -76.597788)"
340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,HALIFAX,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"250 SMITH CHURCH RD ROANOKE RAPIDS, NC 27870 (36.435313, -77.647046)"
373300,J D MCCARTY CENTER FOR CHILDREN,2002  EAST ROBINSON,NORMAN,OK,73071,CLEVELAND,Childrens,Government - State,FALSE,,"2002 EAST ROBINSON NORMAN, OK 73071 (35.232743, -97.410016)"
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,7631,BERGEN,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"350 ENGLE ST ENGLEWOOD, NJ 07631 (40.902855, -73.967993)"
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,GREENWOOD,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1325 SPRING STREET GREENWOOD, SC 29646 (34.175362, -82.157868)"
280127,LINCOLN SURGICAL HOSPITAL,1710 SOUTH 70TH ST,LINCOLN,NE,68506,LANCASTER,Acute Care Hospitals,Proprietary,FALSE,,"1710 SOUTH 70TH ST LINCOLN, NE 68506 (40.794718, -96.624974)"
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,ORANGE,Acute Care Hospitals,Government - State,TRUE,TRUE,"101 MANNING DRIVE CHAPEL HILL, NC 27514 (35.903551, -79.051894)"
44011,ARKANSAS STATE HOSPITAL,305 S PALM STREET,LITTLE ROCK,AR,72205,PULASKI,Psychiatric,Government - State,FALSE,,"305 S PALM STREET LITTLE ROCK, AR 72205 (34.751129, -92.325115)"
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"2000 MOWRY AVE FREMONT, CA 94538 (37.557653, -121.98087)"
100167,PLANTATION GENERAL HOSPITAL,401 NW 42ND AVE,PLANTATION,FL,33317,BROWARD,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"401 NW 42ND AVE PLANTATION, FL 33317 (26.126461, -80.20417)"
100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,PEMBROKE PINES,FL,33024,BROWARD,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"7800 SHERIDAN ST PEMBROKE PINES, FL 33024 (26.030929, -80.24612)"
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,CLARK,Acute Care Hospitals,Proprietary,TRUE,TRUE,"657 TOWN CENTER DRIVE LAS VEGAS, NV 89144 (36.179638, -115.315776)"
150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,1915 LAKE AVE,PLYMOUTH,IN,46563,MARSHALL,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1915 LAKE AVE PLYMOUTH, IN 46563 (41.335555, -86.331756)"
390062,CONEMAUGH NASON MEDICAL CENTER,105 NASON DRIVE,ROARING SPRING,PA,16673,BLAIR,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"105 NASON DRIVE ROARING SPRING, PA 16673 (40.338067, -78.388945)"
160082,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,DES MOINES,IA,50309,POLK,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1200 PLEASANT STREET DES MOINES, IA 50309 (41.590777, -93.633131)"
520109,MILE BLUFF MEDICAL CENTER,1050 DIVISION ST,MAUSTON,WI,53948,JUNEAU,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1050 DIVISION ST MAUSTON, WI 53948 (43.782614, -90.076778)"
454124,MESA SPRINGS,5560 MESA SPRINGS DRIVE,FORT WORTH,TX,76123,TARRANT,Psychiatric,Proprietary,FALSE,,"5560 MESA SPRINGS DRIVE FORT WORTH, TX 76123 (32.640151, -97.411766)"
260004,COOPER COUNTY COMMUNITY HOSPITAL,17651 B HWY,BOONVILLE,MO,65233,COOPER,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"17651 B HWY BOONVILLE, MO 65233 (38.943533, -92.742075)"
50272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,SAN BERNARDINO,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"350 TERRACINA BLVD REDLANDS, CA 92373 (34.038404, -117.206414)"
490041,MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,NEWPORT NEWS,VA,23602,NEWPORT NEWS CITY,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2 BERNARDINE DRIVE NEWPORT NEWS, VA 23602 (37.143006, -76.51312)"
420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,22725 HIGHWAY 76 EAST,CLINTON,SC,29325,LAURENS,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"22725 HIGHWAY 76 EAST CLINTON, SC 29325 (34.479718, -81.941152)"
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,PIMA,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1501 NORTH CAMPBELL AVENUE TUCSON, AZ 85724 (32.240663, -110.944717)"
340021,ATRIUM HEALTH CLEVELAND,201 E GROVER ST,SHELBY,NC,28150,CLEVELAND,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"201 E GROVER ST SHELBY, NC 28150 (35.301837, -81.535343)"
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,CONTRA COSTA,Acute Care Hospitals,Government - Local,TRUE,TRUE,"2500 ALHAMBRA AVENUE MARTINEZ, CA 94553 (38.006467, -122.130891)"
360234,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,HAMILTON,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3300 MERCY HEALTH BLVD CINCINNATI, OH 45211 (39.180884, -84.595394)"
60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 WEST 2ND PLACE,LAKEWOOD,CO,80228,JEFFERSON,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"11600 WEST 2ND PLACE LAKEWOOD, CO 80228 (39.717956, -105.127494)"
501335,ST ELIZABETH HOSPITAL,1450 BATTERSBY AVENUE,ENUMCLAW,WA,98022,KING,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1450 BATTERSBY AVENUE ENUMCLAW, WA 98022 (47.208417, -121.988157)"
450165,METHODIST HOSPITAL SOUTH,1905 HWY 97 EAST,JOURDANTON,TX,78026,ATASCOSA,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1905 HWY 97 EAST JOURDANTON, TX 78026"
130063,TREASURE VALLEY HOSPITAL,8800 WEST EMERALD STREET,BOISE,ID,83704,ADA,Acute Care Hospitals,Proprietary,FALSE,,"8800 WEST EMERALD STREET BOISE, ID 83704 (43.611289, -116.290332)"
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,1100 BELK BLVD,OXFORD,MS,38655,LAFAYETTE,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1100 BELK BLVD OXFORD, MS 38655 (34.346609, -89.5212)"
281326,ANTELOPE MEMORIAL HOSPITAL,"P O BOX 229, 102 WEST 9TH ST",NELIGH,NE,68756,ANTELOPE,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"P O BOX 229, 102 WEST 9TH ST NELIGH, NE 68756"
150056,INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1701 N SENATE BLVD INDIANAPOLIS, IN 46202 (39.790571, -86.165259)"
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,DONA ANA,Acute Care Hospitals,Proprietary,TRUE,TRUE,"4311 EAST LOHMAN AVENUE LAS CRUCES, NM 88011 (32.322639, -106.728297)"
310034,RIVERVIEW MEDICAL CENTER,ONE RIVERVIEW PLAZA,RED BANK,NJ,7701,MONMOUTH,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"ONE RIVERVIEW PLAZA RED BANK, NJ 07701"
371316,STROUD REGIONAL MEDICAL CENTER,2308 HIGHWAY 66 WEST,STROUD,OK,74079,LINCOLN,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2308 HIGHWAY 66 WEST STROUD, OK 74079 (35.750035, -96.683226)"
131316,BEAR LAKE MEMORIAL HOSPITAL,164 SOUTH FIFTH STREET,MONTPELIER,ID,83254,BEAR LAKE,Critical Access Hospitals,Government - Local,TRUE,,"164 SOUTH FIFTH STREET MONTPELIER, ID 83254 (42.316242, -111.300847)"
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,COOKE,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"1900 HOSPITAL BLVD GAINESVILLE, TX 76240 (33.645356, -97.161976)"
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"621 TENTH STREET NIAGARA FALLS, NY 14302 (43.093433, -79.050429)"
220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"2014 WASHINGTON STREET NEWTON, MA 02462 (42.332339, -71.246592)"
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,LUBBOCK,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,,"602 INDIANA AVENUE LUBBOCK, TX 79415 (33.589429, -101.887977)"
