HUC_12,AvgWindEnergy,kWhkm2day
150502030403,1.701067375,1701067.375
150502030404,1.200127,1200127.0
150502030405,1.24711575,1247115.75
150502030406,1.930206875,1930206.875
150502030407,1.368743125,1368743.125
150502030408,1.67492775,1674927.75
150502030409,1.647965375,1647965.375
150502030501,1.28932575,1289325.75
150502030502,2.14807275,2148072.75
150502030503,1.302831625,1302831.625
150502030504,1.96641825,1966418.25
150502030505,1.341508625,1341508.625
150502030506,1.606275125,1606275.125
150502030507,1.327470625,1327470.625
150502030508,1.2033675,1203367.5
150502030509,1.54762775,1547627.75
150502030510,1.421407,1421407.0
150502030511,1.339571875,1339571.875
150502030601,1.271622125,1271622.125
150502030602,1.452600625,1452600.625
150502030603,1.279492125,1279492.125
150502030604,1.354061,1354061.0
150502030701,1.4760895,1476089.5
150502030702,1.46645125,1466451.25
150502030703,1.365359375,1365359.375
150502030704,1.388570875,1388570.875
150502030705,1.76733825,1767338.25
150502030706,1.768649375,1768649.375
150502030707,1.78434075,1784340.75
150502030708,1.41759025,1417590.25
150502030709,1.932279,1932279.0
150502030710,1.24333675,1243336.75
150502030801,1.464590125,1464590.125
150502030802,1.229183375,1229183.375
150502030803,1.398392125,1398392.125
150502030804,1.859522,1859522.0
150502030805,1.56513075,1565130.75
150502030806,1.221927625,1221927.625
150502030807,1.816127125,1816127.125
150502030808,1.576288875,1576288.875
150502030809,1.257916375,1257916.375
150502030810,1.2270705,1227070.5
150502030901,1.74754925,1747549.25
150502030902,1.206891125,1206891.125
150502030903,1.622900875,1622900.875
150502030904,1.636315,1636315.0
150503010101,1.291101625,1291101.625
150503010102,1.21106075,1211060.75
150503010103,1.21976875,1219768.75
150503010104,1.21057475,1210574.75
150503010105,1.44652175,1446521.75
150503010106,1.619144,1619144.0
150503010107,1.3299215,1329921.5
150503010108,1.2,1200000.0
150503010201,1.4495315,1449531.5
150503010202,1.3212515,1321251.5
150503010203,1.21089825,1210898.25
150503010204,1.406134375,1406134.375
150503010205,1.480293125,1480293.125
150503010206,1.479936,1479936.0
150503010207,1.481994125,1481994.125
150503010301,1.438529625,1438529.625
150503010302,1.356435875,1356435.875
150503010303,1.297162125,1297162.125
150503010304,1.2,1200000.0
150503010305,1.22260025,1222600.25
150503010306,1.207078625,1207078.625
150503010401,1.444278,1444278.0
150503010402,1.59278575,1592785.75
150503010403,1.365858375,1365858.375
150503010404,1.267799,1267799.0
150503010405,1.413213375,1413213.375
150503010501,1.5318855,1531885.5
150503010502,1.689314875,1689314.875
150503010503,1.627328,1627328.0
150503010504,1.326605125,1326605.125
150503010505,1.60570875,1605708.75
150503010506,1.395663,1395663.0
150503010507,1.3002175,1300217.5
150503010601,1.461710375,1461710.375
150503010602,1.4696265,1469626.5
150503010603,2.19001675,2190016.75
150503010604,1.42815325,1428153.25
150503010605,1.2,1200000.0
150503010701,1.65565525,1655655.25
150503010702,1.369154375,1369154.375
150503010703,1.88545,1885450.0
150503010704,1.69784975,1697849.75
150503010705,1.6794585,1679458.5
150503010706,1.810446,1810446.0
150503010707,1.708155375,1708155.375
150503010708,1.429590875,1429590.875
150503010709,1.32280075,1322800.75
150503010710,1.292092875,1292092.875
150503010801,1.6035405,1603540.5
150503010802,1.25927775,1259277.75
150503010803,1.2,1200000.0
150503010804,1.236885375,1236885.375
150503010805,1.21177975,1211779.75
150503010806,1.315781625,1315781.625
150503010807,1.20072875,1200728.75
150503010901,1.83069875,1830698.75
150503010902,1.2084,1208400.0
150503010903,1.243704875,1243704.875
150503010904,1.2,1200000.0
150503010905,1.200968375,1200968.375
150503010906,1.24727125,1247271.25
150503010907,1.2,1200000.0
150503010908,1.21642775,1216427.75
150503020101,1.375969875,1375969.875
150503020102,1.34684375,1346843.75
150503020103,1.416056,1416056.0
150503020104,2.4029925,2402992.5
150503020105,1.357916,1357916.0
150503020106,2.27515575,2275155.75
150503020107,1.328408875,1328408.875
150503020108,1.775289625,1775289.625
150503020109,1.82160075,1821600.75
150503020110,1.425167,1425167.0
150503020111,2.019745,2019745.0
150503020201,2.21339375,2213393.75
150503020202,1.72849025,1728490.25
150503020203,1.29450525,1294505.25
150503020204,1.625427,1625427.0
150503020205,1.2,1200000.0
150503020206,1.201874375,1201874.375
150503020301,1.580587125,1580587.125
150503020302,1.78411225,1784112.25
150503020303,1.297680625,1297680.625
150503020304,1.613443375,1613443.375
150503020305,1.614887875,1614887.875
150503020306,1.291529875,1291529.875
150503020307,1.213621125,1213621.125
150503020308,1.22437125,1224371.25
150503030101,1.21812825,1218128.25
150503030102,1.2,1200000.0
150503030103,1.2,1200000.0
150503030201,1.2,1200000.0
150503030202,1.2,1200000.0
150503030203,1.201813875,1201813.875
150503030204,1.2,1200000.0
150503030205,1.200500375,1200500.375
150503030206,1.212292,1212292.0
150503030301,1.22413875,1224138.75
150503030302,1.2,1200000.0
150503030303,1.21929875,1219298.75
150503030304,1.208120375,1208120.375
150503030305,1.209717375,1209717.375
150503030306,1.208473375,1208473.375
150503030307,1.2068095,1206809.5
150503030308,1.2,1200000.0
150503030309,1.2,1200000.0
150503030310,1.2,1200000.0
150503030401,1.270590125,1270590.125
150503030402,1.322966875,1322966.875
150503030403,1.25134,1251340.0
150503030404,1.287417625,1287417.625
150503030405,1.23944775,1239447.75
150503030501,1.362835125,1362835.125
150503030502,1.221220625,1221220.625
150503030503,1.202612,1202612.0
150503030504,1.248178375,1248178.375
150503030505,1.238835875,1238835.875
150503030506,1.28585425,1285854.25
150503030601,1.22062975,1220629.75
150503030602,1.2,1200000.0
150503030603,1.2,1200000.0
150503030604,1.2,1200000.0
150503030605,1.2069105,1206910.5
150503030606,1.303105875,1303105.875
150503040101,1.575438625,1575438.625
150503040102,1.361689375,1361689.375
150503040103,1.234489125,1234489.125
150503040104,1.345584625,1345584.625
150503040105,1.2561485,1256148.5
150503040106,1.2740395,1274039.5
150503040201,1.350253375,1350253.375
150503040202,1.228236375,1228236.375
150503040203,1.267916875,1267916.875
150503040204,1.20220425,1202204.25
150503040205,1.397798125,1397798.125
150503040206,1.561372375,1561372.375
150503040207,1.2,1200000.0
150503040301,1.765297875,1765297.875
150503040302,1.25878075,1258780.75
150503040303,1.292980375,1292980.375
150503040304,1.4108985,1410898.5
150503040305,1.80990725,1809907.25
150503040306,1.4380755,1438075.5
150503040307,1.81514275,1815142.75
150503040308,1.247288,1247288.0
150503040309,1.288919625,1288919.625
150503040310,1.2915615,1291561.5
150503040401,1.592697375,1592697.375
150503040402,1.414383875,1414383.875
150503040403,1.356802,1356802.0
150503040404,1.39747075,1397470.75
150503040405,1.2284095,1228409.5
150503040501,1.207769875,1207769.875
150503040502,1.226294125,1226294.125
150503040503,1.2898935,1289893.5
150503040504,1.238721875,1238721.875
150503040505,1.253970625,1253970.625
150503040506,1.30967225,1309672.25
150503040507,1.226226625,1226226.625
150503040508,1.259034375,1259034.375
150503040601,1.239931,1239931.0
150503040602,1.243658625,1243658.625
150503040603,1.222756375,1222756.375
150503040604,1.203814375,1203814.375
150503040605,1.211137625,1211137.625
150503050101,1.213072375,1213072.375
150503050102,1.2,1200000.0
150503050103,1.385837875,1385837.875
150503050104,1.328992875,1328992.875
150503050201,1.269718625,1269718.625
150503050202,1.251928625,1251928.625
150503050203,1.279375,1279375.0
150503050204,1.2581495,1258149.5
150503050205,1.261305875,1261305.875
150503050206,1.2,1200000.0
150503050301,1.22884725,1228847.25
150503050302,1.214439875,1214439.875
150503050303,1.246521125,1246521.125
150503050304,1.233997625,1233997.625
150503050305,1.203133625,1203133.625
150503050306,1.2013725,1201372.5
150503050401,1.228074625,1228074.625
150503050402,1.20776825,1207768.25
150503050403,1.241172875,1241172.875
150503060101,1.2,1200000.0
150503060102,1.323142875,1323142.875
150503060103,1.21283925,1212839.25
150503060104,1.2,1200000.0
150503060105,1.252592375,1252592.375
150503060106,1.2418755,1241875.5
150503060107,1.2125965,1212596.5
150503060201,1.2398185,1239818.5
150503060202,1.235646875,1235646.875
150503060203,1.42599825,1425998.25
150503060204,1.24851125,1248511.25
150503060205,1.252943875,1252943.875
150503060206,1.28067025,1280670.25
150503060301,1.286668375,1286668.375
150503060302,1.27244,1272440.0
150503060303,1.268883125,1268883.125
150503060304,1.28969525,1289695.25
150503060305,1.2499915,1249991.5
150503060306,1.216712375,1216712.375
150503060307,1.234712375,1234712.375
150503060401,1.291188375,1291188.375
150503060402,1.418430625,1418430.625
150503060403,1.2,1200000.0
150503060404,1.253004125,1253004.125
150503060405,1.229211875,1229211.875
150503060406,1.4199175,1419917.5
150601010101,1.459106625,1459106.625
150601010102,1.69671625,1696716.25
150601010103,1.44874025,1448740.25
150601010104,1.615465125,1615465.125
150601010105,1.225890375,1225890.375
150601010106,1.255612625,1255612.625
150601010107,1.474337875,1474337.875
150601010108,1.250446375,1250446.375
150601010109,1.2668785,1266878.5
150601010110,1.421917875,1421917.875
150601010111,1.2493135,1249313.5
150601010201,1.39761775,1397617.75
150601010202,1.29803225,1298032.25
150601010203,1.2,1200000.0
150601010204,1.2,1200000.0
150601010205,1.2,1200000.0
150601010206,1.2,1200000.0
150601010301,1.458041625,1458041.625
150601010302,1.2904055,1290405.5
150601010303,1.20817075,1208170.75
150601010304,1.48495925,1484959.25
150601010305,1.25092725,1250927.25
150601010306,1.23494675,1234946.75
150601010307,1.202963875,1202963.875
150601010308,1.215605125,1215605.125
150601010309,1.213000875,1213000.875
150601010310,1.2,1200000.0
150601010311,1.222815125,1222815.125
150601010312,1.2,1200000.0
150601010313,1.2110625,1211062.5
150601010401,1.236456625,1236456.625
150601010402,1.2016005,1201600.5
150601010403,1.282700625,1282700.625
150601010404,1.2024125,1202412.5
150601010405,1.268509375,1268509.375
150601010406,1.20174675,1201746.75
150601010407,1.2,1200000.0
150601010408,1.25025225,1250252.25
150601010409,1.20417875,1204178.75
150601010410,1.2501155,1250115.5
150601010411,1.201728125,1201728.125
150601020101,2.199111,2199111.0
150601020102,2.066525875,2066525.875
150601020103,1.82739075,1827390.75
150601020104,1.49405675,1494056.75
150601020105,1.314424375,1314424.375
150601020106,1.379469125,1379469.125
150601020107,1.307053875,1307053.875
150601020108,1.309531125,1309531.125
150601020201,1.2040005,1204000.5
150601020202,1.387989625,1387989.625
150601020203,1.38592425,1385924.25
150601020204,1.382044375,1382044.375
150601020205,1.248563125,1248563.125
150601020206,1.20253325,1202533.25
150601020207,1.214522,1214522.0
150601020301,1.2,1200000.0
150601020302,1.400094875,1400094.875
150601020303,1.328432875,1328432.875
150601020304,1.20697925,1206979.25
150601020305,1.207552125,1207552.125
150601020401,1.232767,1232767.0
150601020402,1.2,1200000.0
150601020403,1.205233,1205233.0
150601020404,1.2,1200000.0
150601020405,1.20279775,1202797.75
150601030101,1.443352875,1443352.875
150601030102,1.389733625,1389733.625
150601030103,1.28138075,1281380.75
150601030104,1.30646875,1306468.75
150601030105,1.253225625,1253225.625
150601030106,1.205729625,1205729.625
150601030107,1.22367175,1223671.75
150601030108,1.258861125,1258861.125
150601030201,1.217535875,1217535.875
150601030202,1.222234375,1222234.375
150601030203,1.205567125,1205567.125
150601030204,1.21412725,1214127.25
150601030205,1.214133875,1214133.875
150601030206,1.294763,1294763.0
150601030207,1.228657125,1228657.125
150601030208,1.21870575,1218705.75
150601030301,1.372291875,1372291.875
150601030302,1.398177125,1398177.125
150601030303,1.452120125,1452120.125
150601030304,1.307308875,1307308.875
150601030305,1.28266225,1282662.25
150601030306,1.207475375,1207475.375
150601030307,1.2,1200000.0
150601030308,1.2,1200000.0
150601030309,1.242866125,1242866.125
150601030310,1.24308375,1243083.75
150601030311,1.21300425,1213004.25
150601030312,1.2715625,1271562.5
150601030401,1.25329375,1253293.75
150601030402,1.201885875,1201885.875
150601030403,1.265555375,1265555.375
150601030404,1.25159175,1251591.75
150601030405,1.2,1200000.0
150601030406,1.200492875,1200492.875
150601030407,1.243189125,1243189.125
150601030408,1.24055725,1240557.25
150601030409,1.265806375,1265806.375
150601030501,1.256045125,1256045.125
150601030502,1.3094945,1309494.5
150601030503,1.45920875,1459208.75
150601030504,1.233897,1233897.0
150601030505,1.4682435,1468243.5
150601030506,1.380797,1380797.0
150601030507,1.346245375,1346245.375
150601030601,1.31207075,1312070.75
150601030602,1.39736975,1397369.75
150601030603,1.422947625,1422947.625
150601030604,1.39468325,1394683.25
150601030605,1.27503875,1275038.75
150601030606,1.315687,1315687.0
150601030607,1.355306,1355306.0
150601030701,1.335746625,1335746.625
150601030702,1.408720875,1408720.875
150601030703,1.41581925,1415819.25
150601030704,1.2293175,1229317.5
150601030705,1.583515125,1583515.125
150601030706,1.367857625,1367857.625
150601030801,1.4887705,1488770.5
150601030802,1.360098625,1360098.625
150601030803,1.219275875,1219275.875
150601030804,1.222237125,1222237.125
150601030805,1.2,1200000.0
150601030901,1.369165,1369165.0
150601030902,1.29785625,1297856.25
150601030903,1.34951575,1349515.75
150601030904,1.37677875,1376778.75
150601030905,1.3349495,1334949.5
150601030906,1.29106875,1291068.75
150601030907,1.3344915,1334491.5
150601030908,1.273132875,1273132.875
150601030909,1.240226,1240226.0
150601030910,1.576018875,1576018.875
150601040101,1.2,1200000.0
150601040102,1.205065,1205065.0
150601040103,1.217601375,1217601.375
150601040104,1.2477145,1247714.5
150601040105,1.225664625,1225664.625
150601040106,1.27019725,1270197.25
150601040201,1.25303025,1253030.25
150601040202,1.2733655,1273365.5
150601040203,1.20732225,1207322.25
150601040204,1.2,1200000.0
150601040301,1.258961125,1258961.125
150601040302,1.32404975,1324049.75
150601040303,1.242478875,1242478.875
150601040304,1.224326875,1224326.875
150601040305,1.2529865,1252986.5
150601040306,1.246137625,1246137.625
150601040307,1.27009125,1270091.25
150601040308,1.2612645,1261264.5
150601040309,1.232378375,1232378.375
150601040310,1.206351,1206351.0
150601040311,1.211717875,1211717.875
150601050101,1.201712125,1201712.125
150601050102,1.20580925,1205809.25
150601050103,1.20259475,1202594.75
150601050104,1.2,1200000.0
150601050105,1.200794125,1200794.125
150601050106,1.209027875,1209027.875
150601050201,1.26599225,1265992.25
150601050202,1.57866325,1578663.25
150601050203,1.726918125,1726918.125
150601050204,1.914544375,1914544.375
150601050205,1.340702875,1340702.875
150601050206,1.32720625,1327206.25
150601050207,1.208472625,1208472.625
150601050301,1.20974025,1209740.25
150601050302,1.2,1200000.0
150601050303,1.2,1200000.0
150601050304,1.21381675,1213816.75
150601050305,1.2,1200000.0
150601050306,1.2,1200000.0
150601050307,1.290019,1290019.0
150601050308,1.25204,1252040.0
150601050309,1.200221875,1200221.875
150601050310,1.2,1200000.0
150601050311,1.21623775,1216237.75
150601050401,1.20624525,1206245.25
150601050402,1.253299625,1253299.625
150601050403,1.20089375,1200893.75
150601050404,1.20927425,1209274.25
150601050405,1.21943725,1219437.25
150601050406,1.262404875,1262404.875
150601050407,1.259159625,1259159.625
150601050408,1.204260125,1204260.125
150601050409,1.201236,1201236.0
150601050501,1.244710875,1244710.875
150601050502,1.2,1200000.0
150601050503,1.203094,1203094.0
150601050504,1.2,1200000.0
150601060101,1.788831625,1788831.625
150601060102,1.36713,1367130.0
150601060103,1.86455775,1864557.75
150601060104,2.216685,2216685.0
150601060105,2.39715725,2397157.25
150601060106,3.1961105,3196110.5
150601060107,2.60737825,2607378.25
150601060108,3.50126425,3501264.25
150601060109,2.15242275,2152422.75
150601060110,1.80201475,1802014.75
150601060111,3.01908375,3019083.75
150601060112,1.219101,1219101.0
150601060113,2.103003,2103003.0
150601060201,1.24165625,1241656.25
150601060202,1.2,1200000.0
150601060203,1.22752225,1227522.25
150601060204,1.2,1200000.0
150601060301,3.49593575,3495935.75
150601060302,1.958867625,1958867.625
150601060303,1.25019725,1250197.25
150601060304,1.292009875,1292009.875
150601060305,1.208067125,1208067.125
150601060306,1.21612775,1216127.75
150602010101,1.211929,1211929.0
150602010102,1.266049875,1266049.875
150602010103,1.5279905,1527990.5
150602010104,1.4682835,1468283.5
150602010105,1.20990125,1209901.25
150602010106,1.39907675,1399076.75
150602010107,1.6702555,1670255.5
150602010108,1.210797875,1210797.875
150602010109,1.515912125,1515912.125
150602010201,1.99379125,1993791.25
150602010202,1.443186125,1443186.125
150602010203,1.21978325,1219783.25
150602010204,1.662565625,1662565.625
150602010205,1.26049425,1260494.25
150602010206,1.2995055,1299505.5
150602010207,1.393477375,1393477.375
150602010208,1.251244625,1251244.625
150602010209,1.312142375,1312142.375
150602010301,1.239481375,1239481.375
150602010302,1.226140375,1226140.375
150602010303,1.207808,1207808.0
150602010401,1.21224825,1212248.25
150602010402,1.517516,1517516.0
150602010403,1.220608,1220608.0
150602010404,1.2,1200000.0
150602010405,1.270354125,1270354.125
150602010406,1.21204675,1212046.75
150602010407,1.201528,1201528.0
150602010501,1.2,1200000.0
150602010502,1.221263,1221263.0
150602010503,1.21276775,1212767.75
150602010504,1.23314325,1233143.25
150602010505,1.219388,1219388.0
150602010601,1.248621625,1248621.625
150602010602,1.219424875,1219424.875
150602010603,1.216691375,1216691.375
150602010604,1.2,1200000.0
150602010605,1.2881805,1288180.5
150602010606,1.20150075,1201500.75
150602010607,1.20064925,1200649.25
150602010608,1.21435425,1214354.25
150602010609,1.240155625,1240155.625
150602010701,1.23602075,1236020.75
150602010702,1.23227875,1232278.75
150602010703,1.21614375,1216143.75
150602010704,1.209657375,1209657.375
150602010705,1.2482245,1248224.5
150602010706,1.2347325,1234732.5
150602010707,1.286095625,1286095.625
150602010708,1.2,1200000.0
150602010709,1.2,1200000.0
150602010710,1.234378,1234378.0
150602010801,1.229189625,1229189.625
150602010802,1.2119935,1211993.5
150602010803,1.32238625,1322386.25
150602010804,1.225821,1225821.0
150602010805,1.39733075,1397330.75
150602010806,1.24010675,1240106.75
150602010807,1.219937125,1219937.125
150602010808,1.2,1200000.0
150602010809,1.204395375,1204395.375
150602020101,1.217141875,1217141.875
150602020102,1.216983625,1216983.625
150602020103,1.204529,1204529.0
150602020104,1.209731125,1209731.125
150602020105,1.267742125,1267742.125
150602020106,1.201093875,1201093.875
150602020107,1.20398075,1203980.75
150602020108,1.25403825,1254038.25
150602020201,1.2,1200000.0
150602020202,1.220050875,1220050.875
150602020203,1.217457375,1217457.375
150602020204,1.2491385,1249138.5
150602020205,1.2,1200000.0
150602020206,1.237160625,1237160.625
150602020207,1.2,1200000.0
150602020208,1.207434875,1207434.875
150602020209,1.2023295,1202329.5
150602020210,1.24627775,1246277.75
150602020211,1.2,1200000.0
150602020301,1.358078125,1358078.125
150602020302,1.24280575,1242805.75
150602020303,1.217508125,1217508.125
150602020304,1.2253335,1225333.5
150602020305,1.239736625,1239736.625
150602020306,1.2319275,1231927.5
150602020307,1.208583125,1208583.125
150602020308,1.223063125,1223063.125
150602020309,1.21351725,1213517.25
150602020310,1.22284725,1222847.25
150602020311,1.21643775,1216437.75
150602020312,1.281934875,1281934.875
150602020313,1.29521075,1295210.75
150602020314,1.2602295,1260229.5
150602020401,1.210771125,1210771.125
150602020402,1.236292125,1236292.125
150602020403,1.248360875,1248360.875
150602020404,1.216554,1216554.0
150602020405,1.2473315,1247331.5
150602020406,1.243872875,1243872.875
150602020407,1.221390875,1221390.875
150602020501,1.31924875,1319248.75
150602020502,1.296907125,1296907.125
150602020503,1.503367875,1503367.875
150602020504,1.490465,1490465.0
150602020505,1.390504125,1390504.125
150602020506,1.90711975,1907119.75
150602020507,1.560411625,1560411.625
150602020508,1.4140565,1414056.5
150602020509,1.206395,1206395.0
150602020510,1.316230875,1316230.875
150602020511,1.2,1200000.0
150602020601,1.38722075,1387220.75
150602020602,1.4221945,1422194.5
150602020603,1.391745625,1391745.625
150602020604,1.371195875,1371195.875
150602020605,1.435870375,1435870.375
150602020606,1.558962375,1558962.375
150602020607,1.287257,1287257.0
150602020608,1.268695625,1268695.625
150602020609,1.293199875,1293199.875
150602020610,1.359790625,1359790.625
150602020611,1.351569125,1351569.125
150602020612,1.2,1200000.0
150602020613,1.2493245,1249324.5
150602020614,1.2,1200000.0
150602020615,1.2,1200000.0
150602020701,1.264630625,1264630.625
150602020702,1.246729625,1246729.625
150602020703,1.32974025,1329740.25
150602020704,1.214936375,1214936.375
150602020705,1.393054125,1393054.125
150602020706,1.213244125,1213244.125
150602020707,1.243013125,1243013.125
150602030101,1.36019075,1360190.75
150602030102,1.2,1200000.0
150602030103,1.254285375,1254285.375
150602030104,1.20991075,1209910.75
150602030105,1.233201625,1233201.625
150602030106,1.385995625,1385995.625
150602030107,1.213256875,1213256.875
150602030108,1.581806,1581806.0
150602030109,1.22116975,1221169.75
150602030110,1.3770395,1377039.5
150602030201,1.830441375,1830441.375
150602030202,1.463449875,1463449.875
150602030203,1.508438,1508438.0
150602030204,1.2,1200000.0
150602030205,1.210256125,1210256.125
150602030206,1.336391125,1336391.125
150602030207,1.213763875,1213763.875
150602030208,1.2,1200000.0
150602030209,1.2,1200000.0
150602030210,1.21599525,1215995.25
150602030301,1.37423025,1374230.25
150602030302,1.50521475,1505214.75
150602030303,1.445213625,1445213.625
150602030304,1.756649125,1756649.125
150602030305,1.713226375,1713226.375
150602030306,1.3099745,1309974.5
150602030307,1.37420825,1374208.25
150602030308,1.28681375,1286813.75
150602030401,1.302622875,1302622.875
150602030402,1.340293875,1340293.875
150602030403,1.240142625,1240142.625
150602030404,1.279759375,1279759.375
150602030405,1.25590975,1255909.75
150602030406,1.233700375,1233700.375
150602030407,1.30727825,1307278.25
150602030408,1.237443875,1237443.875
150602030409,1.21842025,1218420.25
150602030501,1.2970005,1297000.5
150602030502,1.342532,1342532.0
150602030503,1.27899175,1278991.75
150602030504,1.240708125,1240708.125
150602030505,1.322938125,1322938.125
150602030506,1.26254975,1262549.75
150602030507,1.2510115,1251011.5
150602030508,1.533965,1533965.0
150602030509,1.295369875,1295369.875
150602030601,1.317715875,1317715.875
150602030602,1.442539375,1442539.375
150602030603,1.6398955,1639895.5
150602030604,1.58582725,1585827.25
150602030605,1.2,1200000.0
150602030701,1.27701275,1277012.75
150602030702,1.37933875,1379338.75
150602030703,1.231182125,1231182.125
150602030704,1.20452525,1204525.25
150602030705,1.21686325,1216863.25
150602030706,1.2,1200000.0
150602030707,1.293811625,1293811.625
150602030708,1.226845625,1226845.625
150602030709,1.204681375,1204681.375
150701010101,1.242171375,1242171.375
150701010102,1.2,1200000.0
150701010103,1.330025,1330025.0
150701010104,1.2453355,1245335.5
150701010105,1.4436345,1443634.5
150701010106,1.2092275,1209227.5
150701010107,1.406638125,1406638.125
150701010108,1.265152625,1265152.625
150701010109,1.205209875,1205209.875
150701010201,1.663447,1663447.0
150701010202,1.232268625,1232268.625
150701010203,1.26253,1262530.0
150701010204,1.28502775,1285027.75
150701010205,1.2,1200000.0
150701010206,1.203369125,1203369.125
150701010207,1.20943925,1209439.25
150701010301,1.36220475,1362204.75
150701010302,1.285440375,1285440.375
150701010303,1.438458,1438458.0
150701010304,1.230924375,1230924.375
150701010305,1.24580675,1245806.75
150701010306,1.2464155,1246415.5
150701010307,1.2977675,1297767.5
150701010308,1.2,1200000.0
150701010401,1.2218965,1221896.5
150701010402,1.216513125,1216513.125
150701010403,1.390057375,1390057.375
150701010404,1.24561275,1245612.75
150701010405,1.361050625,1361050.625
150701010406,1.345284875,1345284.875
150701010407,1.304283625,1304283.625
150701010408,1.21511325,1215113.25
150701010409,1.254215,1254215.0
150701010501,1.36333625,1363336.25
150701010502,1.368665,1368665.0
150701010503,1.2,1200000.0
150701010601,1.240061625,1240061.625
150701010602,1.328943625,1328943.625
150701010603,1.301633375,1301633.375
150701010604,1.2,1200000.0
150701010701,1.2,1200000.0
150701010702,1.2,1200000.0
150701010703,1.23943375,1239433.75
150701010704,1.230625375,1230625.375
150701010705,1.3425735,1342573.5
150701010706,1.435601625,1435601.625
150701010707,1.35171225,1351712.25
150701010708,1.20060975,1200609.75
150701010709,1.233975875,1233975.875
150701020101,1.51517825,1515178.25
150701020102,1.262422375,1262422.375
150701020103,1.2,1200000.0
150701020104,1.7260795,1726079.5
150701020105,1.965032375,1965032.375
150701020106,1.365369125,1365369.125
150701020201,1.214663875,1214663.875
150701020202,1.218754875,1218754.875
150701020203,1.21538125,1215381.25
150701020204,1.20656,1206560.0
150701020205,1.22603975,1226039.75
150701020206,1.21524125,1215241.25
150701020207,1.200021,1200021.0
150701020208,1.20143225,1201432.25
150701020301,1.24527925,1245279.25
150701020302,1.3291325,1329132.5
150701020303,1.314603875,1314603.875
150701020304,1.201212625,1201212.625
150701020305,1.231476,1231476.0
150701020306,1.2093825,1209382.5
150701020307,1.2335825,1233582.5
150701020308,1.4238395,1423839.5
150701020401,1.9357955,1935795.5
150701020402,1.382013125,1382013.125
150701020403,1.230892375,1230892.375
150701020404,1.31919,1319190.0
150701020405,1.322571125,1322571.125
150701020406,1.345117125,1345117.125
150701020407,1.209515375,1209515.375
150701020408,1.252493375,1252493.375
150701020409,1.266497875,1266497.875
150701020410,1.325744,1325744.0
150701020501,1.43467025,1434670.25
150701020502,1.432957625,1432957.625
150701020503,1.596356875,1596356.875
150701020504,1.875387125,1875387.125
150701020505,1.449070625,1449070.625
150701020506,1.33659875,1336598.75
150701020507,1.332054875,1332054.875
150701020508,1.208657375,1208657.375
150701020509,1.201067375,1201067.375
150701020510,1.229206375,1229206.375
150701020511,1.244778625,1244778.625
150701020512,1.2,1200000.0
150701020513,1.201912125,1201912.125
150701020514,1.579330625,1579330.625
150701020601,1.332694125,1332694.125
150701020602,1.324847375,1324847.375
150701020603,1.209528,1209528.0
150701020604,1.20227,1202270.0
150701020605,1.2,1200000.0
150701020606,1.2034175,1203417.5
150701020607,1.2,1200000.0
150701020701,1.2,1200000.0
150701020702,1.229378625,1229378.625
150701020703,1.209671125,1209671.125
150701020704,1.20111125,1201111.25
150701020705,1.20514475,1205144.75
150701020706,1.30992525,1309925.25
150701020801,1.378964,1378964.0
150701020802,1.34241375,1342413.75
150701020803,1.28652125,1286521.25
150701020804,1.676699875,1676699.875
150701020805,2.34484225,2344842.25
150701020806,1.213481375,1213481.375
150701020807,1.205288125,1205288.125
150701020808,1.346625125,1346625.125
150701020809,1.20067975,1200679.75
150701020901,1.20245275,1202452.75
150701020902,1.2611625,1261162.5
150701020903,1.2076335,1207633.5
150701020904,1.224693,1224693.0
150701020905,1.231981875,1231981.875
150701020906,1.2,1200000.0
150701020907,1.4549255,1454925.5
150701020908,1.2,1200000.0
150701020909,1.2,1200000.0
150701030101,1.26605025,1266050.25
150701030102,1.256523625,1256523.625
150701030103,1.3142385,1314238.5
150701030104,1.2,1200000.0
150701030105,1.28191875,1281918.75
150701030106,1.271337,1271337.0
150701030107,1.23049525,1230495.25
150701030108,1.239828,1239828.0
150701030109,1.386293875,1386293.875
150701030110,1.209300125,1209300.125
150701030111,1.201232625,1201232.625
150701030112,1.2,1200000.0
150701030201,1.210561375,1210561.375
150701030202,1.2,1200000.0
150701030203,1.2,1200000.0
150701030204,1.2,1200000.0
150701030301,1.21479325,1214793.25
150701030302,1.316893625,1316893.625
150701030303,1.23820775,1238207.75
150701030304,1.27039075,1270390.75
150701030305,1.304916875,1304916.875
150701030306,1.29801525,1298015.25
150701030307,1.2255515,1225551.5
150701030308,1.203049875,1203049.875
150701030309,1.20066975,1200669.75
150701030310,1.20454425,1204544.25
150701030311,1.2,1200000.0
150701030401,1.219416125,1219416.125
150701030402,1.217703,1217703.0
150701030403,1.209595625,1209595.625
150701030404,1.22675475,1226754.75
150701030405,1.2001995,1200199.5
150701030406,1.210178625,1210178.625
150701030407,1.2,1200000.0
150701030408,1.2,1200000.0
150701030409,1.2,1200000.0
150701030410,1.2,1200000.0
150701030501,1.2,1200000.0
150701030502,1.2,1200000.0
150701030503,1.26221275,1262212.75
150701030504,1.20233425,1202334.25
150701030505,1.364849625,1364849.625
150701030506,1.38656725,1386567.25
